id,question,label,subtopic,language,source,group_id,review_status
prob_0307,"A portfolio puts w in asset A (variance 0.04) and 1 - w in independent asset B (variance 0.09). Which w minimizes the portfolio variance?",PROBABILITY,variance,en,synthetic,pva_portfolio_minimize_01,pending
prob_0308,"Five cards are dealt from a standard deck. Find the variance of the number of aces among them.",PROBABILITY,variance,en,synthetic,pva_hypergeometric_aces_01,pending
prob_0309,"Let X be uniformly distributed on [0, 1] and Y = 1 - X. Find Cov(X, Y) and the correlation coefficient of X and Y.",PROBABILITY,variance,en,synthetic,pva_uniform_complement_covariance_01,pending
prob_0310,"Prove that |Cov(X, Y)| ≤ sqrt(Var(X) Var(Y)) for random variables X and Y with finite positive variances.",PROBABILITY,variance,en,synthetic,pva_covariance_bound_proof_01,pending
prob_0311,"Each reading from an instrument has standard deviation 5, and readings are independent. How many readings must be averaged so that the average has standard deviation at most 0.5?",PROBABILITY,variance,en,synthetic,pva_sample_size_average_01,pending
prob_0312,"The joint probability mass function of (X, Y) is P(X = x, Y = y) = (x + y)/21 for x ∈ {1, 2} and y ∈ {1, 2, 3}. Find the marginal probability mass function of Y and P(X = 2 | Y = 3).",PROBABILITY,joint_distributions,en,synthetic,pjt_pmf_linear_two_by_three_01,pending
prob_0313,"Two fair dice are rolled, and X is the smaller and Y the larger of the two numbers. Find P(X = 1, Y = 2) and P(X = Y).",PROBABILITY,joint_distributions,en,synthetic,pjt_min_max_dice_01,pending
prob_0314,"The random variables X and Y have joint density f(x, y) = e^(-(x + y)) for x > 0 and y > 0. Find P(X + Y < 1) and the marginal density of X.",PROBABILITY,joint_distributions,en,synthetic,pjt_exponential_pair_sum_01,pending
prob_0315,"The random vector (X, Y) has joint density f(x, y) = 8xy for 0 ≤ x ≤ y ≤ 1. Find the marginal density of Y and E[X | Y = 1/2].",PROBABILITY,joint_distributions,en,synthetic,pjt_triangular_conditional_mean_01,pending
prob_0316,"X and Y are independent, X is uniform on [0, 2], and Y is uniform on [0, 1]. Find P(X > 2Y).",PROBABILITY,joint_distributions,en,synthetic,pjt_independent_uniform_compare_01,pending
prob_0317,"The point (X, Y) is uniformly distributed on the triangle with vertices (0, 0), (1, 0), and (0, 1). Find the marginal density of X and P(X > Y).",PROBABILITY,joint_distributions,en,synthetic,pjt_uniform_triangle_marginal_01,pending
prob_0318,"A point (X, Y) is chosen uniformly at random from the unit disk x^2 + y^2 ≤ 1. Are X and Y independent? Justify your answer.",PROBABILITY,joint_distributions,en,synthetic,pjt_disk_not_independent_01,pending
prob_0319,"Let X and Y be independent geometric random variables, each with success probability 1/2, counting trials up to and including the first success. Find P(X = Y).",PROBABILITY,joint_distributions,en,synthetic,pjt_iid_geometric_equal_01,pending
prob_0320,"Let X and Y be independent exponential random variables with the same rate λ. Find the density of X + Y.",PROBABILITY,joint_distributions,en,synthetic,pjt_sum_exponentials_density_01,pending
prob_0321,"Let X and Y be independent standard normal random variables. Find P(X > Y) and express P(X + Y > 2) in terms of Φ.",PROBABILITY,joint_distributions,en,synthetic,pjt_independent_normals_01,pending
prob_0322,"The random vector (X, Y) has joint density f(x, y) = 4xy for 0 ≤ x ≤ 1 and 0 ≤ y ≤ 1. Show that X and Y are independent and find P(X < Y).",PROBABILITY,joint_distributions,en,synthetic,pjt_product_density_independence_01,pending
prob_0323,"The pair (X, Y) is uniformly distributed over the six points (0, 0), (0, 1), (1, 0), (1, 1), (2, 0), and (2, 1). Find P(X + Y = 2) and E[X | Y = 1].",PROBABILITY,joint_distributions,en,synthetic,pjt_uniform_six_points_01,pending
prob_0324,"Let X ~ Poisson(2) and Y ~ Poisson(3) be independent. Given that X + Y = 5, what is the conditional distribution of X?",PROBABILITY,joint_distributions,en,synthetic,pjt_poisson_conditional_binomial_01,pending
prob_0325,"Let X and Y be independent exponential random variables with rates λ and μ. Find the distribution of min(X, Y).",PROBABILITY,joint_distributions,en,synthetic,pjt_minimum_of_exponentials_01,pending
prob_0326,"X is uniformly distributed on {1, 2, 3}, and given X = k, Y is uniformly distributed on {1, ..., k}. Find P(Y = 1) and P(X = 3 | Y = 1).",PROBABILITY,joint_distributions,en,synthetic,pjt_hierarchical_uniform_01,pending
prob_0327,"A female insect lays N eggs, where N ~ Poisson(λ), and each egg independently hatches with probability p. Find the distribution of the number of eggs that hatch.",PROBABILITY,joint_distributions,en,synthetic,pjt_poisson_thinning_01,pending
prob_0328,"The point (X, Y) is uniformly distributed on the square [-1, 1] × [-1, 1]. Find P(X^2 + Y^2 ≤ 1/4).",PROBABILITY,joint_distributions,en,synthetic,pjt_uniform_square_small_circle_01,pending
prob_0329,"Prove that if X and Y are independent discrete random variables with finite means, then E[XY] = E[X]E[Y].",PROBABILITY,joint_distributions,en,synthetic,pjt_expectation_product_proof_01,pending
prob_0330,"A fair coin is tossed 3 times. Let X be the number of heads in the first two tosses and Y the number of heads in all three. Find P(Y = 2 | X = 1), and decide whether X and Y are independent.",PROBABILITY,joint_distributions,en,synthetic,pjt_coin_prefix_total_01,pending
prob_0331,"Let X and Y be independent fair bits and Z = X + Y mod 2. Show that Z is independent of X and of Y, but that X, Y, Z are not mutually independent.",PROBABILITY,joint_distributions,en,synthetic,pjt_xor_pairwise_independence_01,pending
prob_0332,"The joint density of (X, Y) is f(x, y) = e^(-y) for 0 < x < y. Find the marginal density of X and E[Y | X = x].",PROBABILITY,joint_distributions,en,synthetic,pjt_shifted_exponential_conditional_01,pending
prob_0333,"Let X and Y be independent random variables, each uniformly distributed on [0, 1]. What is the probability that their product XY exceeds 1/2?",PROBABILITY,joint_distributions,en,synthetic,pjt_product_of_uniforms_01,pending
disc_0001,"Write the negation of the statement ""For every real number x there exists a real number y such that y > x^2"", and decide which of the two statements is true.",DISCRETE,logic,en,synthetic,quantifier_negation_01,pending
disc_0002,"Finite sets A, B, and C satisfy |A| = 20, |B| = 25, |C| = 15, |A ∩ B| = 8, |A ∩ C| = 5, |B ∩ C| = 6, and |A ∩ B ∩ C| = 2. Find |A ∪ B ∪ C|.",DISCRETE,sets,en,synthetic,sets_inclusion_exclusion_three_01,pending
disc_0003,"Let R = {(1,1), (2,2), (3,3), (4,4), (1,2), (2,1), (3,4), (4,3)} be a relation on the set {1, 2, 3, 4}. Determine whether R is reflexive, symmetric, and transitive, and, if it is an equivalence relation, list its equivalence classes.",DISCRETE,relations,en,synthetic,relation_properties_classes_01,pending
disc_0004,"Let f: ℤ → ℤ be defined by f(n) = 2n + 1. Is f injective? Is f surjective?",DISCRETE,functions,en,synthetic,function_injective_surjective_01,pending
disc_0005,"A club has 10 members. It must choose a president, a treasurer, and a social committee of 3 people, where the order within the committee does not matter and no member may hold more than one of these positions. In how many ways can this be done?",DISCRETE,counting,en,synthetic,counting_officers_committee_01,pending
disc_0006,"At a gathering of 7 people, is it possible that every person shakes hands with exactly 3 of the others, with no pair of people shaking hands more than once? Justify your answer.",DISCRETE,graph_theory,en,synthetic,graph_degree_parity_01,pending
disc_0007,"Use mathematical induction to prove that 3^n ≥ n^3 for every integer n ≥ 3.",DISCRETE,induction,en,synthetic,induction_exponential_inequality_01,pending
disc_0008,"Solve the recurrence a_n = 5a_{n-1} - 6a_{n-2} for n ≥ 2, with a_0 = 1 and a_1 = 4, and give a closed formula for a_n.",DISCRETE,recurrences,en,synthetic,recurrence_linear_homogeneous_01,pending
disc_0009,"Use the Euclidean algorithm to find gcd(924, 1078), and then write this gcd as an integer linear combination of 924 and 1078.",DISCRETE,divisibility,en,synthetic,gcd_bezout_01,pending
disc_0010,"Today is a Monday. On which day of the week will it be exactly 10^100 days from today?",DISCRETE,modular_arithmetic,en,synthetic,modular_weekday_power_01,pending
disc_0011,"Use a truth table to decide whether (p → q) ∧ (q → r) logically implies p → r.",DISCRETE,logic,en,synthetic,logic_hypothetical_syllogism_01,pending
disc_0012,"Determine whether the formulas p → (q ∨ r) and (p ∧ ¬q) → r are logically equivalent.",DISCRETE,logic,en,synthetic,logic_equivalence_conditional_01,pending
disc_0013,"Let P(x) mean 'x is prime' and E(x) mean 'x is even', where x ranges over the positive integers. Write the statement 'There is exactly one positive integer that is both prime and even' in symbolic logic using quantifiers.",DISCRETE,logic,en,synthetic,logic_translate_quantifiers_01,pending
disc_0014,"Prove by contrapositive that for every integer n, if n^2 is odd then n is odd.",DISCRETE,logic,en,synthetic,logic_contrapositive_proof_01,pending
disc_0015,"On an island, every inhabitant is either a knight, who always tells the truth, or a knave, who always lies. You meet two inhabitants, A and B. A says 'B is a knave.' B says 'A and I are both knights.' Determine, with justification, what A and B are.",DISCRETE,logic,en,synthetic,logic_knights_knaves_01,pending
disc_0016,"In a survey of 100 students, 60 study mathematics, 50 study physics, and 20 study neither subject. How many students study both?",DISCRETE,sets,en,synthetic,sets_survey_both_01,pending
disc_0017,"Let A = {1, 2, 3} and B = {a, b}. List all elements of the Cartesian product A × B and all elements of the power set of B.",DISCRETE,sets,en,synthetic,sets_product_powerset_01,pending
disc_0018,"Use set identities, not Venn diagrams, to prove that A \ (B ∪ C) = (A \ B) ∩ (A \ C) for all sets A, B, and C.",DISCRETE,sets,en,synthetic,sets_difference_identity_01,pending
disc_0019,"Prove that the set of all finite subsets of the positive integers is countably infinite.",DISCRETE,sets,en,synthetic,sets_countable_finite_subsets_01,pending
disc_0020,"Define a relation R on the integers by a R b if and only if a - b is divisible by 5. Prove that R is an equivalence relation and describe its equivalence classes.",DISCRETE,relations,en,synthetic,relation_congruence_classes_01,pending
disc_0021,"Let R be the relation on the positive integers defined by a R b if and only if a divides b. Determine whether R is reflexive, symmetric, antisymmetric, and transitive.",DISCRETE,relations,en,synthetic,relation_divisibility_properties_01,pending
disc_0022,"The relation R on {1, 2, 3, 4, 5} is given by R = {(1,2), (2,3), (3,4), (4,5)}. Find the transitive closure of R.",DISCRETE,relations,en,synthetic,relation_transitive_closure_01,pending
disc_0023,"On the set A = {2, 3, 4, 6, 12, 18}, define a ≤ b to mean that a divides b. Find all minimal and all maximal elements, and decide whether A has a least element or a greatest element.",DISCRETE,relations,en,synthetic,relation_poset_extremal_01,pending
disc_0024,"For relations R and S on a set A, define R ∘ S = {(a, c) : there is some b with (a, b) ∈ R and (b, c) ∈ S}. Prove or disprove: if R and S are both symmetric, then R ∘ S is symmetric.",DISCRETE,relations,en,synthetic,relation_composition_symmetric_01,pending
disc_0025,"Let f be the function on {1, 2, 3, 4} with f(1) = 2, f(2) = 3, f(3) = 1, and f(4) = 4. Find the smallest positive integer k such that composing f with itself k times gives the identity function.",DISCRETE,functions,en,synthetic,function_permutation_order_01,pending
disc_0026,"Let g: ℤ × ℤ → ℤ be defined by g(m, n) = 3m + 5n. Prove that g is surjective, and determine whether g is injective.",DISCRETE,functions,en,synthetic,function_linear_surjective_01,pending
disc_0027,"How many surjective functions are there from a 5-element set onto a 3-element set?",DISCRETE,functions,en,synthetic,function_count_surjections_01,pending
disc_0028,"Let ℕ = {0, 1, 2, ...} and define f: ℕ → ℕ by f(n) = ⌊n/2⌋. Determine whether f is injective, surjective, or bijective, and find the preimage f^{-1}({3}).",DISCRETE,functions,en,synthetic,function_floor_preimage_01,pending
disc_0029,"How many distinct arrangements can be made using all the letters of the word BANANA?",DISCRETE,counting,en,synthetic,counting_multiset_permutations_01,pending
disc_0030,"A restaurant offers 5 appetizers, 8 main courses, and 4 desserts. A meal consists of one main course together with either one appetizer or one dessert, but not both. How many different meals are possible?",DISCRETE,counting,en,synthetic,counting_menu_choices_01,pending
disc_0031,"How many positive integers less than 1000 have digits that add up to 10?",DISCRETE,counting,en,synthetic,counting_digit_sum_01,pending
disc_0032,"In how many ways can 10 identical candies be distributed among 4 children if every child must receive at least one candy?",DISCRETE,counting,en,synthetic,counting_stars_and_bars_01,pending
disc_0033,"How many integers from 1 to 1000, inclusive, are divisible by none of 2, 3, and 5?",DISCRETE,counting,en,synthetic,counting_inclusion_exclusion_divisors_01,pending
disc_0034,"In how many ways can 6 people be seated around a circular table if two particular people, Ana and Ben, must not sit next to each other? Two seatings are considered the same if one can be obtained from the other by rotating the table.",DISCRETE,counting,en,synthetic,counting_circular_seating_01,pending
